0.009034177	0.07209217	0.04931831	-0.026569132	-0.008081176	0.0478811	-0.09849016	-0.048586108	0.040775187	0.004565307	0.006416854	-0.063688636	0.016095478	-0.041722596	0.045100916	0.0043082605
0.021891817	-0.009198889	0.022727106	0.016994102	0.013024767	0.016582254	0.061992142	-0.002807683	0.00292083	0.018972244	0.025142446	0.0012863888	0.024831852	0.026645834	0.018016722	-0.03265511
0.033430893	0.053300988	0.07005718	0.05628743	0.07056629	0.051461983	-0.040661648	0.047808215	-0.0076641953	0.008756158	-0.09849932	-0.0007076418	0.00020879021	0.06235653	0.077566735	-0.0827977
-0.025113923	0.08730385	0.000760631	-0.025964454	0.09265107	-0.032283027	-0.021857219	-0.018387174	0.037461545	0.05092692	-0.020646328	-0.042163137	-0.06708924	0.051405706	0.02881636	-0.0057917107
-0.00042581192	-0.03531251	-0.011453576	0.06641967	-0.0194527	-0.057927147	-0.042715773	-0.016240237	-0.06901071	0.06653036	0.05439265	-0.028655142	-0.0047153234	-0.011833138	-0.0528554	-0.041970376
-0.009487467	-0.010127452	0.020933932	-0.0037223492	-0.005284416	-0.025782742	-0.007662674	0.019772356	-0.038803354	0.04385819	-0.0243397	-0.029948544	0.009504774	-0.021780394	0.023272568	0.006177562
0.012893116	0.04565868	0.0040323655	0.017799148	0.0766215	0.003151167	-0.0153544415	0.017336693	-0.01571208	-0.009259263	0.010933265	0.009339944	-0.015444524	-0.032883745	-0.011233683	0.025770564
0.016725501	-0.013561864	0.0065042777	0.029565522	0.06696597	-0.026570909	-0.04545201	0.0127812205	0.0115132695	-0.041414775	-0.001873232	-0.0107593695	0.063886255	0.062055595	-0.015988553	-0.028497038
-0.014317202	0.049446695	-0.014708355	0.017068667	0.0409429	-0.0053302213	0.000107413805	-0.03555424	5.856836e-05	0.061131038	0.0046897414	-0.022028701	-0.017015282	-0.053821694	0.019806692	-0.07138597
0.033795666	0.0044125826	-0.005237658	-0.0034308427	0.1060243	0.07297862	-0.06699938	-0.065803386	0.036124542	-0.03401752	-0.043643445	-0.08588515	-0.051013816	0.063692935	0.09653735	0.041698713
-0.0067945295	-0.0063354876	0.009267573	-0.016873969	0.03583969	0.022369618	-0.037007067	-0.06458752	0.006646851	0.026145458	-0.053897046	-0.038442045	-0.0045177564	0.024051756	0.042893276	-0.017450588
0.029136257	0.012681545	0.0006624873	0.0661518	-0.00054067856	-0.026950888	-0.042998806	-0.015545799	-0.0635352	0.07045297	0.06946065	0.006216777	-0.019800615	0.012808058	0.018741246	0.014175077
0.014803642	0.051808294	0.00024768309	0.0010554346	-0.0160127	0.023584696	-0.020453453	-0.0013576148	0.016438264	-0.030508362	-0.027318629	-0.056325298	-0.015387844	-0.0019143726	0.011579073	-0.024037715
0.054096792	-0.014405684	-0.09339528	-0.037307482	-0.013723216	-0.043873023	-0.014964705	0.031010088	0.0353297	-0.042559847	0.034305103	-0.042053528	-0.003871917	0.0059014456	-0.05927767	-0.056748003
0.009899403	0.009362431	-0.006122231	0.014133529	0.061394706	0.023424165	-0.07859463	-0.056800663	-0.05315239	0.019180493	-0.07464636	-0.030330347	0.006897884	-0.041812956	0.10075263	-0.017748803
0.047563374	0.076390125	-0.037116818	-0.005366886	0.10967622	0.035507705	-0.1330564	-0.049809843	-0.028739562	0.0559469	-0.10954501	-0.05734136	-0.08063058	0.06724668	0.0946282	-0.01389645
0.002364863	-0.030908408	0.009657524	-0.0046248157	-0.04950584	-0.041157566	-0.050022397	-0.058433596	0.03612187	0.025211683	-0.020099495	0.0037113787	-0.0212527	-0.046211626	-0.042080488	-0.001072178
0.019065648	0.02865122	-0.0047468003	-0.031122932	0.017875858	0.00097173825	-0.052387383	-0.01221491	0.09130018	-0.04103165	-0.012060561	-0.07478739	-0.016848547	0.08207317	0.06012045	0.020121753
-0.018901138	0.031461313	-0.031742714	0.0216919	0.01720075	-0.054346927	-0.025380943	-0.014328006	-0.041446682	0.010298178	0.0002023724	-0.015017519	-0.03172633	-0.045346856	-0.036666147	0.011953422
-0.0031413217	0.028130371	-0.014645648	0.066626675	-0.015365728	-0.035482578	-0.046817258	-0.023423621	-0.059547924	0.058949262	0.04481145	-0.011041609	-0.013696217	0.015086645	-0.019420296	-0.004014912
0.011473449	0.10451443	-0.03993454	-0.049945876	0.07088	0.0507702	-0.10275371	-0.047891792	0.009254249	-0.0488259	0.0038168684	-0.024985781	-0.021783456	-0.0050168848	0.113708474	-0.0034895595
-0.008296622	0.060233183	-0.00997285	0.027114933	0.021244718	0.036745053	-0.07961641	-0.01924838	0.033398844	0.062911935	-0.034506675	-0.076236695	-0.08814073	0.083496846	0.009937899	5.552452e-05
-0.02633011	0.07567537	0.0029741032	0.056800503	0.07876386	0.05353007	0.009276777	-0.055013582	-0.018110879	0.008191565	0.017810592	-0.038027346	0.054037295	-0.013144862	0.05495938	-0.007321185
0.03830981	0.024647688	-0.010991214	0.027490655	0.05169423	0.06715666	-0.046569284	-0.07875347	-0.007819031	0.011351845	-0.046091333	-0.020101536	-0.0005816533	0.016546544	0.014462156	-0.03846688
0.024857212	0.030028583	-0.03142151	0.00445142	0.078790024	0.09898719	-0.03951746	-0.07842557	0.062334657	0.07519405	-0.09653265	-0.09874418	-0.030717432	0.025293343	0.11252969	0.013623207
0.015104787	0.088113815	0.031127645	0.030544447	0.06381342	0.03752213	-0.06506204	-0.06447036	0.013785576	0.03142351	-0.063491814	-0.072203614	0.0339178	0.013660702	0.04750125	0.026521824
-0.1103963	-0.042858023	0.02408815	0.009528076	-0.066703536	-0.09708956	0.074913934	0.073287204	-0.090358436	0.08739187	0.055559244	0.098204404	0.043956153	-0.031012198	-0.11393199	-0.046936918
0.03934914	0.045862075	0.009772427	-0.05619633	0.0686469	-0.0014103894	-0.016654452	-0.0803911	0.0696553	-0.035406828	0.0047664256	-0.056145675	-0.0059754006	-0.024465023	0.07166486	0.03591795
0.02908162	0.0028449036	-0.046317812	0.011628174	-0.010418335	-0.045472726	-0.05616492	0.008403991	-0.033021875	-0.02293147	0.019830056	0.024048617	-0.04130439	-0.011403133	-0.028632484	-0.007662042
0.050314944	0.01706954	0.00551243	0.02287204	0.02934032	0.01771556	-0.012373504	0.008376926	-0.004305682	0.007962883	-0.04600587	-0.085710555	-0.025839476	0.029675629	-0.025377443	-0.010121024
0.056624006	0.0658326	-0.041493785	-0.0021240036	0.078873	0.08438424	-0.07609321	-0.07169501	0.0011650907	0.034548633	-0.09874541	-0.10509762	-0.049331103	0.043180328	0.13058844	0.014807722
0.043790013	0.06635444	0.0058815577	-0.027110957	0.024532974	-0.031106718	-0.040706217	0.031113133	0.03690934	0.08124513	-0.010921322	-0.05889566	-0.0010578578	0.03714572	0.045583125	-0.014320961
0.04178087	-0.008370272	-0.017371869	0.03346335	0.05074331	-0.02977642	-0.0038100057	0.007932587	0.027654976	0.04555021	-0.005565518	-0.05196382	-0.019371213	-0.06605814	-0.027477909	-0.0056380136
0.028145282	0.059331127	-0.012836925	0.053214137	0.048957173	-0.006621004	-0.098750874	-0.009105117	-0.048104502	0.011607183	-0.0024434284	-0.050418	-0.013080854	0.07199825	0.0014292549	-0.02813745
0.05496956	0.10162262	-0.039899923	-0.033541974	0.05993507	0.041491352	-0.019050939	-0.07347141	0.046219323	-0.015656004	-0.032594595	-0.039194748	-0.033765025	0.103249826	0.060870323	0.06337877
0.017328149	0.031020816	0.007539708	-0.04872428	0.08058539	-0.0047356356	-0.04632738	-0.021224821	-0.024147892	-0.07178614	-0.0075102146	-0.036106348	-0.008101359	0.072505265	0.055823077	0.046266884
-0.002137478	-0.027567483	0.022355787	0.07064674	-0.018478045	-0.025313497	-0.006090412	0.1046971	-0.0059831445	0.0381414	0.050581988	0.04017157	-0.0028249493	-0.035713136	-0.05329838	-0.040853254
0.09148267	0.027641917	-0.0060447007	-0.030654343	0.09825356	0.09227548	-0.07970062	-0.019545836	0.056416538	-0.04981051	-0.11765562	-0.04799467	0.012713667	0.12998343	0.11897874	0.054775354
0.048681356	0.05191902	-0.015248051	-0.011737978	0.09500068	0.06317824	-0.0831726	-0.047343094	-0.024429455	-0.035678193	0.0044987136	-0.03423518	0.04210835	-0.021528026	0.004135052	0.03194492
0.017366532	0.027351236	-0.007814364	0.0218304	0.032595977	0.0027880522	-0.001005763	-0.034286834	0.017652908	-0.006769247	-0.06748145	-0.051715683	0.0045041796	-0.01627115	0.08046863	0.0132100545
-0.020853553	0.0018803382	-0.015517078	-0.01851504	-0.049989827	-0.04141232	-0.059525184	0.057768494	0.023436882	0.004792849	0.03484867	-0.00037019662	0.006622689	0.011165665	0.040508173	-0.057815418
0.00243398	0.04303971	-0.02250267	-0.014961448	0.019291386	0.026242623	0.006992393	0.009901265	-0.054990023	0.0153895	-0.0135194585	0.0027358485	0.030171454	-0.01732094	-0.0025976403	-0.051634684
-0.0653944	-0.093645364	0.052199095	0.071655564	-0.09056673	-0.05671203	0.05584597	0.11634631	-0.06747174	0.03913797	0.110351846	0.052605685	-0.03482721	-0.13067412	-0.14191936	-0.0682714
